,	O
however	O
,	O
of	O
a	O
different	O
opinion	O
.	O
If	O
the	O
judgment	LEGAL_ACTION
had	O
not	O
authorized	O
the	O
emanation	O
of	O
an	O
execution	O
at	O
all	O
,	O
or	O
there	O
had	O
been	O
no	O
judgment	LEGAL_ACTION
,	O
then	O
it	O
would	O
be	O
irregular	O
to	O
sue	O
out	O
one	O
,	O
and	O
in	O
such	O
a	O
case	O
the	O
doctrine	O
contended	O
for	O
would	O
be	O
correct	O
.	O
But	O
when	O
there	O
is	O
only	O
a	O
clerical	O
mistake	O
in	O
the	O
execution	O
,	O
it	O
may	O
be	O
corrected	O
by	O
the	O
court	COURT_TYPE
,	O
so	O
as	O
to	O
make	O
it	O
conform	O
to	O
the	O
judgment	LEGAL_ACTION
.	O
Of	O
the	O
power	O
to	O
correct	O
errors	O
or	O
mistakes	O
in	O
executions	O
,	O
there	O
can	O
be	O
no	O
doubt	O
.	O
In	O
the	O
case	O
of	O
Smith	O
v	O
.	O
Carr	PERSON
,	O
Hardin	PERSON
,	O
308	O
,	O
the	O
court	COURT_TYPE
of	O
appeals	O
of	O
Kentucky	O
say	O
The	O
power	O
of	O
correcting	O
the	O
ministerial	O
acts	O
of	O
its	O
own	O
officers	O
necessarily	O
and	O
incidentally	O
belongs	O
to	O
every	O
court	COURT_TYPE
,	O
and	O
has	O
always	O
been	O
exercised	O
,	O
as	O
well	O
before	O
as	O
since	O
the	O
formation	O
of	O
the	O
present	O
constitution	O
.	O
The	O
case	O
referred	O
to	O
was	O
one	O
of	O
an	O
erroneous	O
execution	O
.	O
In	O
the	O
case	O
before	O
this	O
court	COURT_TYPE
,	O
to	O
order	O
the	O
whole	O
of	O
the	O
money	O
to	O
be	O
refunded	O
,	O
would	O
be	O
more	O
than	O
law	O
or	O
justice	O
require	O
.	O
For	O
what	O
purpose	O
should	O
we	O
require	O
the	O
whole	O
of	O
the	O
money	O
to	O
be	O
restored	O
?	O
That	O
another	O
execution	O
might	O
issue	O
,	O
and	O
the	O
true	O
amount	O
again	O
be	O
made	O
and	O
paid	O
over	O
to	O
the	O
plaintiff	O
?	O
We	O
can	O
perceive	O
no	O
good	O
reason	O
for	O
a	O
course	O
of	O
this	O
kind	O
,	O
and	O
no	O
authority	O
has	O
been	O
found	O
to	O
warrant	O
it	O
.	O
We	O
are	O
therefore	O
of	O
opinion	O
,	O
that	O
the	O
mistake	O
in	O
the	O
execution	O
should	O
be	O
corrected	O
,	O
and	O
that	O
Murphy	PERSON
refund	O
to	O
Lewis	PERSON
and	O
Mooney	PERSON
the	O
amount	O
which	O
he	O
has	O
received	O
above	O
the	O
sum	O
for	O
which	O
the	O
execution	O
ought	O
to	O
have	O
issue	O
.	O
Ordered	O
accordingly	O
.	O

Opinion	O
oe	O
the	O
Court	O
.	O
In	O
this	O
case	O
,	O
the	O
court	COURT_TYPE
have	O
to	O
be	O
governed	O
exclusively	O
by	O
the	O
record	O
;	O
and	O
as	O
nothing	O
appears	O
on	O
the	O
face	O
of	O
it	O
to	O
show	O
that	O
any	O
exceptions	O
were	O
taken	O
,	O
it	O
is	O
to	O
be	O
presumed	O
that	O
the	O
judgment	LEGAL_ACTION
is	O
regular	O
and	O
correct	O
.	O
The	O
suggestion	O
of	O
counsel	O
,	O
that	O
this	O
court	COURT_TYPE
has	O
exclusive	O
appellate	O
jurisdiction	O
in	O
all	O
cases	O
where	O
the	O
sum	O
in	O
controversy	O
shall	O
amount	O
to	O
one	O
hundred	O
dollars	O
,	O
and	O
that	O
the	O
circuit	O
court	COURT_TYPE
cannot	O
take	O
cognizance	O
of	O
such	O
cases	O
,	O
we	O
cannot	O
admit	O
as	O
correct	O
.	O
To	O
adopt	O
that	O
doctrine	O
,	O
would	O
render	O
almost	O
useless	O
an	O
intermediate	O
court	COURT_TYPE
between	O
justices	O
of	O
the	O
peace	O
and	O
this	O
tribunal	O
,	O
and	O
would	O
destroy	O
the	O
beneficial	O
effects	O
derivable	O
from	O
an	O
appeal	LEGAL_ACTION
;	O
since	O
we	O
only	O
try	O
upon	O
the	O
record	O
,	O
and	O
the	O
court	COURT_TYPE
below	O
upon	O
the	O
merits	O
.	O
This	O
court	COURT_TYPE
can	O
only	O
entertain	O
an	O
appeal	LEGAL_ACTION
or	O
writ	O
of	O
error	O
from	O
a	O
court	COURT_TYPE
of	O
record	O
,	O
which	O
a	O
justice	O
s	O
court	COURT_TYPE
is	O
not	O
.	O
Affirmed	O
.	O

Opinion	O
oe	O
the	O
Court	O
.	O
The	O
only	O
question	O
presented	O
by	O
the	O
record	O
is	O
,	O
whether	O
the	O
execution	O
offered	O
in	O
evidence	O
by	O
the	O
appellant	O
was	O
properly	O
excluded	O
.	O
We	O
are	O
of	O
opinion	O
that	O
it	O
was	O
incompetent	O
evidence	O
.	O
To	O
have	O
authorized	O
its	O
introduction	O
,	O
the	O
judgment	LEGAL_ACTION
upon	O
which	O
it	O
issued	O
should	O
also	O
have	O
been	O
produced	O
.	O
3	O
Littell	O
,	O
14	O
;	O
1	O
Salk	O
.	O
409	O
;	O
2	O
Johns	O
.	O
281	O
;	O
12	O
lb	O
.	O
213	O
;	O
2	O
Southard	O
,	O
813	O
;	O
20	O
Johns	O
.	O
338	O
;	O
5	O
Serg	O
.	O
R	O
.	O
332	O
;	O
1	O
A	O
.	O
K	O
.	O
Marsh	O
.	O
158	O
;	O
1	O
B	O
.	O
Monr	O
.	O
94	O
;	O
1	O
Gilman	O
,	O
136	O
.	O
Affirmed	O
1	O
1	O
By	O
a	O
statute	O
of	O
Arkansas	O
in	O
force	O
20th	O
March	O
,	O
1839	O
,	O
it	O
is	O
provided	O
,	O
that	O
when	O
an	O
officer	O
shall	O
sell	O
any	O
real	O
estate	O
or	O
lease	O
of	O
lands	O
for	O
more	O
than	O
three	O
years	O
,	O
he	O
shall	O
make	O
the	O
purchaser	O
a	O
deed	O
,	O
to	O
be	O
paid	O
for	O
by	O
the	O
purchaser	O
,	O
reciting	O
the	O
names	O
of	O
the	O
parties	O
to	O
the	O
execution	O
,	O
the	O
date	O
when	O
issued	O
,	O
the	O
date	O
of	O
the	O
judgment	LEGAL_ACTION
,	O
order	O
,	O
or	O
decree	O
,	O
and	O
other	O
particulars	O
recited	O
in	O
the	O
execution	O
;	O
also	O
a	O
description	O
of	O
the	O
time	O
,	O
place	O
,	O
and	O
manner	O
of	O
sale	O
;	O
which	O
recital	O
shall	O
be	O
received	O
in	O
evidence	O
of	O
the	O
facts	O
therein	O
stated	O
.	O
Digest	O
,	O
sec	O
.	O
60	O
,	O
p	O
.	O
504	O
.	O
This	O
was	O
intended	O
to	O
supersede	O
the	O
necessity	O
of	O
producing	O
the	O
records	O
from	O
which	O
the	O
recitals	O
are	O
made	O
,	O
and	O
to	O
furnish	O
evidence	O
of	O
the	O
authority	O
under	O
which	O
the	O
officer	O
acted	O
,	O
as	O
well	O
as	O
the	O
manner	O
in	O
which	O
he	O
had	O
executed	O
that	O
authority	O
.	O
It	O
is	O
,	O
however	O
,	O
only	O
prima	O
facie	O
,	O
and	O
not	O
conclusive	O
evidence	O
,	O
and	O
may	O
be	O
rebutted	O
by	O
proof	O
.	O
Newton	O
v	O
.	O
State	O
Bank	O
,	O
14	O
Ark	O
.	O
10	O
;	O
Hardy	O
v	O
.	O
Sloan	O
,	O
15	O
Ark	O
.	O

OPINION	O
OP	O
THE	O
COURT	O
.	O
The	O
only	O
question	O
presented	O
by	O
the	O
record	O
is	O
,	O
whether	O
the	O
execution	O
offered	O
in	O
evidence	O
by	O
the	O
appellant	O
was	O
properly	O
excluded	O
.	O
We	O
are	O
of	O
opinion	O
that	O
it	O
was	O
incompetent	O
evidence	O
.	O
To	O
have	O
authorized	O
its	O
introduction	O
,	O
the	O
judgment	LEGAL_ACTION
upon	O
which	O
it	O
issued	O
should	O
also	O
have	O
been	O
produced	O
.	O
3	O
Litt	PERSON
.	O
14	O
;	O
1	O
Salk	O
.	O
409	O
;	O
2	O
Johns	O
.	O
281	O
;	O
12	O
Johns	O
.	O
213	O
;	O
2	O
South	O
.	O
5	O
N	O
.	O
J	O
.	O
Law	O
813	O
;	O
20	O
Johns	O
.	O
338	O
;	O
5	O
Serg	O
.	O
R	O
.	O
332	O
;	O
1	O
A	O
.	O
K	O
.	O
Marsh	O
,	O
158	O
;	O
1	O
B	O
.	O
Mon	O
.	O
94	O
;	O
1	O
Gilman	O
,	O
136	O
.	O
Affirmed	O
.	O

Opinion	O
oe	O
the	O
Court	O
.	O
In	O
this	O
case	O
it	O
appears	O
that	O
in	O
the	O
circuit	O
court	COURT_TYPE
of	O
Arkansas	O
county	O
,	O
a	O
motion	LEGAL_ACTION
was	O
made	O
by	O
the	O
appellant	O
against	O
the	O
appellee	O
to	O
recover	O
seven	O
dollars	O
and	O
four	O
cents	O
,	O
costs	O
due	O
him	O
as	O
clerk	O
of	O
that	O
court	COURT_TYPE
,	O
in	O
the	O
case	O
of	O
John	PERSON
Taylor	PERSON
,	O
assignee	O
of	O
Richard	PERSON
Montgomery	PERSON
,	O
v	O
.	O
James	PERSON
Young	PERSON
,	O
and	O
which	O
costs	O
the	O
sheriff	O
of	O
Arkansas	O
county	O
failed	O
to	O
make	O
on	O
execution	O
placed	O
in	O
his	O
hands	O
.	O
The	O
motion	LEGAL_ACTION
was	O
overruled	LEGAL_ACTION
on	O
the	O
ground	O
that	O
it	O
appeared	O
that	O
Taylor	PERSON
had	O
transferred	O
the	O
judgment	LEGAL_ACTION
to	O
Samuel	PERSON
C	PERSON
.	O
Roane	PERSON
,	O
and	O
that	O
the	O
latter	O
directed	O
the	O
appellee	O
to	O
stay	O
the	O
collection	O
of	O
the	O
debt	O
.	O
In	O
our	O
opinion	O
it	O
was	O
error	O
to	O
deny	O
the	O
motion	LEGAL_ACTION
,	O
for	O
when	O
a	O
sheriff	O
receives	O
an	O
execution	O
on	O
which	O
costs	O
are	O
due	O
a	O
clerk	O
,	O
and	O
fails	O
to	O
make	O
them	O
when	O
practicable	O
,	O
the	O
sheriff	O
becomes	O
responsible	O
,	O
nor	O
will	O
the	O
order	O
of	O
the	O
plaintiff	O
in	O
execution	O
vary	O
the	O
case	O
as	O
to	O
the	O
costs	O
,	O
whatever	O
may	O
be	O
the	O
effect	O
on	O
the	O
debt	O
.	O
Reversed	O
.	O

Opinion	O
or	O
the	O
Court	O
.	O
This	O
is	O
an	O
action	O
of	O
debt	O
,	O
brought	O
by	O
the	O
plaintiff	O
against	O
the	O
defendant	O
,	O
as	O
administrator	O
of	O
John	PERSON
English	PERSON
,	O
deceased	O
,	O
upon	O
an	O
obligation	O
executed	O
by	O
the	O
intestate	O
to	O
the	O
plaintiff	O
.	O
The	O
defendant	O
has	O
pleaded	O
in	O
substance	O
that	O
the	O
estate	O
of	O
which	O
he	O
is	O
administrator	O
is	O
insolvent	O
,	O
and	O
to	O
this	O
plea	LEGAL_ACTION
the	O
plaintiff	O
has	O
demurred	O
,	O
and	O
the	O
only	O
question	O
presented	O
to	O
the	O
court	COURT_TYPE
is	O
,	O
whether	O
the	O
plea	LEGAL_ACTION
is	O
good	O
as	O
a	O
bar	O
to	O
the	O
action	O
.	O
We	O
are	O
of	O
opinion	O
that	O
it	O
is	O
not	O
,	O
because	O
,	O
according	O
to	O
the	O
well	O
established	O
rules	O
of	O
pleading	O
,	O
every	O
plea	LEGAL_ACTION
must	O
contain	O
an	O
answer	O
to	O
the	O
whole	O
cause	O
of	O
action	O
set	O
out	O
in	O
the	O
declaration	O
,	O
or	O
to	O
some	O
certain	O
part	O
of	O
it	O
.	O
Stephen	PERSON
s	O
PI	O
.	O
215	O
;	O
6	O
Com	O
.	O
Dig	O
.	O
,	O
Pleader	O
,	O
3	O
M	O
.	O
40	O
,	O
41	O
.	O
The	O
plea	LEGAL_ACTION
in	O
question	O
is	O
not	O
an	O
answer	O
to	O
the	O
whole	O
declaration	O
,	O
for	O
the	O
reason	O
,	O
that	O
although	O
the	O
estate	O
maybe	O
insolvent	O
and	O
unable	O
to	O
discharge	O
the	O
full	O
amount	O
of	O
debts	O
against	O
it	O
,	O
yet	O
it	O
may	O
be	O
able	O
to	O
pay	O
a	O
portion	O
of	O
them	O
.	O
It	O
is	O
not	O
an	O
answer	O
to	O
any	O
certain	O
claim	O
of	O
the	O
plaintiff	O
;	O
because	O
the	O
plea	LEGAL_ACTION
does	O
not	O
state	O
what	O
part	O
of	O
the	O
debt	O
the	O
estate	O
is	O
able	O
to	O
pay	O
,	O
and	O
even	O
then	O
it	O
would	O
not	O
be	O
good	O
.	O
On	O
these	O
grounds	O
,	O
we	O
think	O
the	O
plea	LEGAL_ACTION
insufficient	O
.	O
But	O
it	O
has	O
been	O
argued	O
,	O
that	O
unless	O
the	O
defendant	O
be	O
allowed	O
in	O
this	O
action	O
to	O
plead	O
the	O
insolvency	O
of	O
the	O
estate	O
,	O
he	O
must	O
be	O
subjected	O
personally	O
to	O
liability	O
in	O
another	O
action	O
brought	O
upon	O
this	O
judgment	LEGAL_ACTION
.	O
The	O
answer	O
to	O
this	O
is	O
,	O
that	O
if	O
the	O
defendant	O
has	O
taken	O
the	O
legal	O
steps	O
and	O
pursued	O
the	O
course	O
pointed	O
out	O
by	O
the	O
administration	O
law	O
in	O
relation	O
to	O
insolvent	O
estates	O
,	O
he	O
cannot	O
be	O
injured	O
in	O
his	O
individual	O
character	O
,	O
in	O
any	O
action	O
which	O
may	O
be	O
brought	O
against	O
him	O
on	O
the	O
judgment	LEGAL_ACTION
which	O
may	O
be	O
rendered	O
in	O
this	O
case	O
.	O
Demurrer	O
sustained	O
.	O

Opinion	O
on	O
the	O
Court	O
.	O
In	O
this	O
case	O
,	O
the	O
plaintiffs	O
obtained	O
a	O
judgment	LEGAL_ACTION
on	O
the	O
law	O
side	O
of	O
this	O
court	COURT_TYPE
against	O
Maxwell	O
,	O
on	O
which	O
execution	O
issued	O
,	O
directed	O
to	O
the	O
sheriff	O
of	O
Arkansas	O
county	O
.	O
The	O
defendant	O
applied	O
to	O
the	O
circuit	O
court	COURT_TYPE
of	O
that	O
county	O
to	O
stay	O
proceedings	O
,	O
and	O
obtained	O
an	O
injunction	O
,	O
as	O
appears	O
by	O
the	O
sheriff	O
s	O
return	O
on	O
the	O
execution	O
.	O
The	O
plaintiffs	O
now	O
ask	O
the	O
issuing	O
of	O
an	O
alias	O
execution	O
,	O
notwithstanding	O
the	O
injunction	O
,	O
which	O
they	O
contend	O
is	O
a	O
nullity	O
.	O
The	O
bill	O
is	O
made	O
returnable	O
to	O
the	O
circuit	O
court	COURT_TYPE
of	O
Arkansas	O
county	O
,	O
and	O
is	O
there	O
to	O
be	O
tried	O
and	O
heard	O
;	O
and	O
the	O
question	O
is	O
directly	O
involved	O
,	O
whether	O
the	O
circuit	O
court	COURT_TYPE
has	O
the	O
power	O
to	O
stay	O
the	O
process	O
and	O
proceedings	O
of	O
the	O
superior	O
court	COURT_TYPE
,	O
and	O
by	O
interlocutory	O
or	O
final	O
decree	O
enjoin	O
,	O
restrain	O
,	O
or	O
control	O
our	O
acts	O
.	O
We	O
believe	O
there	O
is	O
no	O
power	O
so	O
to	O
do	O
;	O
nor	O
do	O
we	O
think	O
one	O
circuit	O
court	COURT_TYPE
has	O
the	O
right	O
to	O
restrain	O
or	O
control	O
the	O
proceedings	O
of	O
another	O
,	O
so	O
as	O
to	O
draw	O
to	O
itself	O
an	O
investigation	LEGAL_ACTION
properly	O
belonging	O
to	O
the	O
court	COURT_TYPE
where	O
the	O
suit	O
at	O
law	O
was	O
tried	O
,	O
much	O
less	O
to	O
enjoin	O
the	O
proceedings	O
of	O
this	O
court	COURT_TYPE
and	O
retain	O
the	O
bill	O
there	O
.	O
A	O
course	O
of	O
practice	O
fraught	O
with	O
so	O
much	O
inconvenience	O
to	O
suitors	O
,	O
and	O
embarrassment	O
to	O
this	O
tribunal	O
,	O
cannot	O
be	O
submitted	O
to	O
nor	O
supported	O
.	O
It	O
is	O
disrespectful	O
to	O
us	O
,	O
and	O
badly	O
calculated	O
to	O
attain	O
the	O
ends	O
of	O
justice	O
and	O
equity	O
.	O
It	O
is	O
due	O
to	O
the	O
superior	O
court	COURT_TYPE
to	O
know	O
whether	O
its	O
judgments	O
and	O
process	O
are	O
properly	O
or	O
improperly	O
intercepted	O
.	O
If	O
improperly	O
,	O
must	O
this	O
court	COURT_TYPE
await	O
the	O
tedious	O
investigation	LEGAL_ACTION
of	O
a	O
suit	O
in	O
chancery	O
in	O
the	O
circuit	O
court	COURT_TYPE
before	O
it	O
can	O
enforce	O
its	O
judgments	O
,	O
and	O
before	O
it	O
can	O
know	O
in	O
any	O
legitimate	O
way	O
whether	O
the	O
restraint	O
is	O
in	O
conformity	O
with	O
equity	O
or	O
not	O
?	O
Can	O
it	O
be	O
insisted	O
,	O
that	O
after	O
having	O
permitted	O
a	O
judgment	LEGAL_ACTION
to	O
go	O
against	O
him	O
in	O
this	O
court	COURT_TYPE
,	O
a	O
party	O
may	O
,	O
by	O
applying	O
to	O
an	O
inferior	O
,	O
paralyze	O
the	O
arm	O
of	O
the	O
superior	O
court	COURT_TYPE
,	O
and	O
make	O
the	O
efficacy	O
of	O
our	O
judgments	O
and	O
decrees	O
dependent	O
on	O
an	O
inferior	O
tribunal	O
?	O
We	O
think	O
not	O
.	O
Besides	O
,	O
this	O
bill	O
ought	O
to	O
have	O
been	O
addressed	O
to	O
and	O
returned	O
into	O
this	O
court	COURT_TYPE
,	O
where	O
the	O
judgment	LEGAL_ACTION
was	O
rendered	O
,	O
so	O
as	O
to	O
have	O
afforded	O
an	O
early	O
opportunity	O
of	O
withdrawing	O
or	O
continuing	O
the	O
restraint	O
on	O
the	O
judgment	LEGAL_ACTION
,	O
as	O
should	O
seem	O
most	O
consistent	O
with	O
equity	O
.	O
The	O
power	O
of	O
the	O
circuit	O
judges	O
to	O
grant	O
injunctions	O
in	O
proper	O
cases	O
is	O
not	O
denied	O
.	O
Such	O
a	O
power	O
may	O
well	O
be	O
said	O
to	O
be	O
an	O
incident	O
to	O
every	O
court	COURT_TYPE
of	O
record	O
that	O
can	O
exercise	O
chancery	O
jurisdiction	O
.	O
But	O
the	O
right	O
to	O
retain	O
this	O
bill	O
,	O
and	O
to	O
proceed	O
to	O
the	O
determination	O
of	O
it	O
,	O
is	O
quite	O
a	O
different	O
thing	O
,	O
and	O
cannot	O
be	O
admitted	O
.	O
If	O
the	O
circuit	O
court	COURT_TYPE
has	O
a	O
right	O
to	O
stay	O
our	O
proceedings	O
during	O
an	O
investigation	LEGAL_ACTION
in	O
a	O
suit	O
in	O
chancery	O
,	O
and	O
at	O
last	O
forbid	O
our	O
proceeding	O
at	O
all	O
to	O
execute	O
our	O
judgments	O
,	O
it	O
has	O
as	O
good	O
a	O
right	O
to	O
interfere	O
in	O
the	O
trial	LEGAL_ACTION
of	O
every	O
suit	O
here	O
,	O
and	O
thus	O
enfeeble	O
our	O
powers	O
,	O
forbid	O
the	O
trial	LEGAL_ACTION
of	O
any	O
and	O
every	O
suit	O
on	O
the	O
docket	O
,	O
and	O
hold	O
our	O
judgments	O
and	O
decrees	O
subject	O
to	O
its	O
will	O
;	O
in	O
fact	O
,	O
it	O
would	O
make	O
the	O
inferior	O
paramount	O
to	O
the	O
superior	O
tribunal	O
.	O
It	O
need	O
only	O
be	O
proposed	O
to	O
insure	O
the	O
rejection	O
of	O
such	O
a	O
doctrine	O
.	O
We	O
are	O
,	O
therefore	O
,	O
of	O
opinion	O
that	O
an	O
alias	O
execution	O
should	O
issue	O
,	O
and	O
that	O
the	O
plaintiff	O
should	O
recover	O
the	O
costs	O
of	O
this	O
motion	LEGAL_ACTION
.	O
Ordered	O
accordingly	O
.	O

Opinion	O
or	O
the	O
Court	O
.	O
This	O
was	O
a	O
suit	O
originally	O
brought	O
by	O
Bell	O
against	O
Billingsley	PERSON
,	O
before	O
a	O
justice	O
of	O
the	O
peace	O
,	O
who	O
rendered	O
judgment	LEGAL_ACTION
for	O
Bell	O
,	O
and	O
from	O
which	O
Billingsley	PERSON
,	O
on	O
the	O
day	O
of	O
trial	LEGAL_ACTION
,	O
prayed	O
an	O
appeal	LEGAL_ACTION
to	O
the	O
Crawford	O
circuit	O
court	COURT_TYPE
,	O
which	O
was	O
granted	O
,	O
and	O
a	O
transcript	O
of	O
the	O
proceedings	O
sent	O
up	O
to	O
that	O
court	COURT_TYPE
.	O
Upon	O
the	O
calling	O
of	O
the	O
cause	O
,	O
Bell	O
moved	O
to	O
dismiss	O
the	O
appeal	LEGAL_ACTION
,	O
and	O
this	O
motion	LEGAL_ACTION
was	O
sustained	O
.	O
From	O
the	O
bill	O
of	O
exceptions	O
,	O
it	O
is	O
apparent	O
that	O
the	O
court	COURT_TYPE
acted	O
under	O
a	O
misapprehension	O
of	O
the	O
fact	O
that	O
an	O
appeal	LEGAL_ACTION
had	O
been	O
prayed	O
by	O
Billingsley	PERSON
on	O
the	O
day	O
of	O
trial	LEGAL_ACTION
.	O
Such	O
being	O
the	O
fact	O
,	O
the	O
court	COURT_TYPE
erred	O
,	O
for	O
the	O
law	O
is	O
express	O
that	O
notice	O
to	O
the	O
opposite	O
party	O
need	O
only	O
be	O
given	O
where	O
the	O
appeal	LEGAL_ACTION
is	O
not	O
prayed	O
on	O
the	O
day	O
of	O
trial	LEGAL_ACTION
.	O
Geyer	O
s	O
Digest	O
,	O
391	O
.	O
It	O
has	O
been	O
said	O
,	O
that	O
as	O
the	O
appeal	LEGAL_ACTION
bond	O
was	O
not	O
entered	O
into	O
on	O
the	O
day	O
of	O
trial	LEGAL_ACTION
,	O
the	O
appellant	O
could	O
give	O
bond	O
within	O
ten	O
days	O
.	O
This	O
is	O
true	O
,	O
and	O
as	O
the	O
bond	O
in	O
this	O
instance	O
was	O
executed	O
in	O
that	O
time	O
,	O
it	O
is	O
sufficient	O
.	O
Geyer	O
s	O
Digest	O
,	O
390	O
.	O
Reversed	O
.	O

Opinion	O
op	O
the	O
Court	O
.	O
This	O
is	O
a	O
motion	LEGAL_ACTION
for	O
a	O
new	O
trial	LEGAL_ACTION
,	O
and	O
the	O
grounds	O
relied	O
on	O
are	O
,	O
1	O
,	O
that	O
the	O
verdict	LEGAL_ACTION
is	O
contrary	O
to	O
law	O
;	O
and	O
2	O
,	O
that	O
it	O
is	O
contrary	O
to	O
and	O
without	O
evidence	O
.	O
In	O
support	O
of	O
the	O
first	O
ground	O
,	O
it	O
has	O
been	O
contended	O
that	O
the	O
Osage	O
Indians	O
are	O
a	O
sovereign	O
and	O
independent	O
nation	O
,	O
possessing	O
the	O
right	O
to	O
declare	O
war	O
and	O
commence	O
hostilities	O
against	O
the	O
United	O
States	O
,	O
or	O
any	O
other	O
nation	O
,	O
that	O
the	O
facts	O
stated	O
in	O
the	O
indictment	LEGAL_ACTION
constitute	O
an	O
act	O
of	O
war	O
against	O
the	O
United	O
States	O
,	O
and	O
that	O
the	O
prisoners	O
cannot	O
be	O
made	O
amenable	O
to	O
the	O
civil	O
tribunals	O
of	O
this	O
country	O
.	O
Even	O
if	O
this	O
position	O
was	O
sound	O
,	O
which	O
is	O
not	O
the	O
fact	O
,	O
still	O
the	O
proof	O
in	O
the	O
case	O
shows	O
that	O
the	O
Osage	O
nation	O
were	O
in	O
amity	O
with	O
the	O
United	O
States	O
,	O
and	O
had	O
no	O
intention	O
of	O
going	O
to	O
war	O
by	O
the	O
murder	O
of	O
which	O
the	O
prisoners	O
are	O
found	O
guilty	O
.	O
It	O
was	O
an	O
attack	O
upon	O
our	O
citizens	O
by	O
a	O
party	O
of	O
Osages	PERSON
,	O
for	O
the	O
purpose	O
of	O
robbery	O
and	O
plunder	O
,	O
unauthorized	O
by	O
the	O
Osage	O
nation	O
.	O
The	O
nation	O
,	O
in	O
fact	O
,	O
has	O
disavowed	O
the	O
act	O
and	O
'surrendered	O
the	O
accused	LEGAL_POSITION
,	O
together	O
with	O
others	O
,	O
to	O
be	O
tried	O
.	O
Does	O
this	O
court	COURT_TYPE
,	O
then	O
,	O
possess	O
the	O
power	O
?	O
Congress	O
has	O
passed	O
a	O
law	O
expressly	O
giving	O
this	O
court	COURT_TYPE
jurisdiction	O
of	O
offences	O
committed	O
by	O
Indians	O
,	O
such	O
as	O
the	O
one	O
charged	O
against	O
the	O
prisoners	O
.	O
That	O
the	O
act	O
alluded	O
to	O
is	O
constitutional	O
we	O
have	O
no	O
doubt	O
,	O
and	O
we	O
are	O
bound	O
to	O
carry	O
its	O
provisions	O
into	O
effect	O
.	O
With	O
regard	O
to	O
the	O
other	O
ground	O
,	O
that	O
the	O
verdict	LEGAL_ACTION
is	O
contrary	O
to	O
evidence	O
,	O
it	O
is	O
sufficient	O
to	O
remark	O
,	O
that	O
the	O
proof	O
satisfied	O
the	O
jury	LEGAL_POSITION
of	O
the	O
guilt	O
of	O
the	O
prisoners	O
,	O
and	O
it	O
was	O
so	O
strong	O
no	O
reasonable	O
doubt	O
exists	O
in	O
the	O
minds	O
of	O
the	O
court	COURT_TYPE
,	O
of	O
the	O
justice	O
and	O
propriety	O
of	O
the	O
verdict	LEGAL_ACTION
which	O
the	O
jury	LEGAL_POSITION
have	O
rendered	O
,	O
and	O
the	O
motion	LEGAL_ACTION
for	O
a	O
new	O
trial	LEGAL_ACTION
must	O
be	O
overruled	LEGAL_ACTION
.	O
Motion	O
denied	O
.	O
The	O
counsel	O
for	O
the	O
prisoners	O
then	O
moved	O
the	O
court	COURT_TYPE
in	O
arrest	O
of	O
judgment	LEGAL_ACTION
,	O
on	O
the	O
following	O
grounds	O
1	O
.	O
It	O
does	O
not	O
appear	O
in	O
the	O
indictment	LEGAL_ACTION
that	O
the	O
offence	O
was	O
committed	O
on	O
lands	O
belonging	O
to	O
the	O
nation	O
or	O
tribe	O
of	O
Indians	O
,	O
as	O
by	O
law	O
it	O
ought	O
to	O
do	O
;	O
2	O
.	O
The	O
offence	O
with	O
which	O
the	O
prisoners	O
are	O
charged	O
,	O
is	O
not	O
set	O
forth	O
with	O
sufficient	O
certainty	O
;	O
3	O
.	O
It	O
does	O
not	O
appear	O
from	O
the	O
indictment	LEGAL_ACTION
with	O
sufficient	O
certainty	O
,	O
that	O
Curtis	PERSON
Wilborn	PERSON
was	O
killed	O
and	O
murdered	O
by	O
the	O
Indian	O
chiefs	O
and	O
warriors	O
.	O
But	O
after	O
the	O
argument	O
the	O
court	COURT_TYPE
overruled	LEGAL_ACTION
the	O
motion	LEGAL_ACTION
,	O
and	O
sentenced	O
the	O
prisoners	O
to	O
be	O
executed	O
by	O
the	O
marshal	O
,	O
by	O
hanging	O
,	O
on	O
the	O
21st	O
of	O
December	O
,	O
1824	O
,	O
between	O
the	O
hours	O
of	O
12	O
o	O
clock	O
,	O
M	O
.	O
and	O
4	O
o	O
clock	O
,	O
p	O
.	O
m	O
.	O
of	O
that	O
day	O
,	O
and	O
they	O
were	O
executed	O
accordingly	O
.	O

Opinion	O
oe	O
the	O
Court	O
.	O
At	O
the	O
last	O
term	O
of	O
this	O
court	COURT_TYPE
,	O
a	O
trial	LEGAL_ACTION
was	O
had	O
between	O
the	O
parties	O
to	O
this	O
action	O
,	O
and	O
a	O
judgment	LEGAL_ACTION
rendered	O
in	O
favor	O
of	O
the	O
defendant	O
for	O
1	O
,	O
377	O
dollars	O
and	O
66	O
cents	O
damages	O
and	O
costs	O
.	O
A	O
motion	LEGAL_ACTION
was	O
afterwards	O
made	O
by	O
the	O
plaintiffs	O
for	O
a	O
new	O
trial	LEGAL_ACTION
,	O
which	O
was	O
not	O
then	O
acted	O
on	O
by	O
the	O
court	COURT_TYPE
,	O
but	O
was	O
continued	O
over	O
to	O
the	O
present	O
term	O
,	O
and	O
the	O
only	O
question	O
now	O
is	O
,	O
whether	O
a	O
